STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,holc_id,holc_grade,id,polygon_id,sheets,name,municipali,holc_area,year,msamd,state_code,county_cod,census_tra,geoid_2,tract_prop,holc_prop,map_id,st_name,state
"06","001","427200","4","060014272004",Block Group 4,G5030,S,"442290","0","+37.7739369","-122.2473715",C38,C,"17","6753","1",,,0.534393420156000,"2019","36084","06","001","427300","06001427300",0.013078438278341,0.026450318849439,17.000000000000000,Oakland,CA
"06","001","427200","4","060014272004",Block Group 4,G5030,S,"442290","0","+37.7739369","-122.2473715",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427300","06001427300",0.216298315136957,0.399347485995789,17.000000000000000,Oakland,CA
"06","001","427200","4","060014272004",Block Group 4,G5030,S,"442290","0","+37.7739369","-122.2473715",C38,C,"17","6753","1",,,0.534393420156000,"2019","36084","06","001","427200","06001427200",0.084154820954534,0.115402414471980,17.000000000000000,Oakland,CA
"06","001","427200","4","060014272004",Block Group 4,G5030,S,"442290","0","+37.7739369","-122.2473715",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427200","06001427200",0.330629694548949,0.413904877877167,17.000000000000000,Oakland,CA
"06","001","427200","4","060014272004",Block Group 4,G5030,S,"442290","0","+37.7739369","-122.2473715",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427100","06001427100",0.251014922516072,0.186747772507258,17.000000000000000,Oakland,CA
"06","001","427200","5","060014272005",Block Group 5,G5030,S,"261505","650377","+37.7808270","-122.2482550",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427200","06001427200",0.330629694548949,0.413904877877167,17.000000000000000,Oakland,CA
"06","001","427300","2","060014273002",Block Group 2,G5030,S,"1163646","861366","+37.7820693","-122.2659695",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427300","06001427300",0.216298315136957,0.399347485995789,17.000000000000000,Oakland,CA
"06","001","427300","2","060014273002",Block Group 2,G5030,S,"1163646","861366","+37.7820693","-122.2659695",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427200","06001427200",0.330629694548949,0.413904877877167,17.000000000000000,Oakland,CA
"06","001","427300","4","060014273004",Block Group 4,G5030,S,"148539","0","+37.7760836","-122.2730584",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427300","06001427300",0.216298315136957,0.399347485995789,17.000000000000000,Oakland,CA
"06","001","427300","4","060014273004",Block Group 4,G5030,S,"148539","0","+37.7760836","-122.2730584",C37,C,"17","6754","1",,,0.264858262547000,"2019","36084","06","001","427300","06001427300",0.043380020671782,0.177015931804170,17.000000000000000,Oakland,CA
"06","001","427300","5","060014273005",Block Group 5,G5030,S,"250164","0","+37.7800575","-122.2751243",D20,D,"17","6760","1",,,0.585380577025000,"2019","36084","06","001","427300","06001427300",0.216298315136957,0.399347485995789,17.000000000000000,Oakland,CA
"06","001","427300","5","060014273005",Block Group 5,G5030,S,"250164","0","+37.7800575","-122.2751243",C37,C,"17","6754","1",,,0.264858262547000,"2019","36084","06","001","427300","06001427300",0.043380020671782,0.177015931804170,17.000000000000000,Oakland,CA
"06","001","981900","1","060019819001",Block Group 1,G5030,S,"3741390","1420107","+37.7996526","-122.3170191",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","401700","06001401700",0.119849892888869,0.329248067160561,17.000000000000000,Oakland,CA
"06","001","981900","1","060019819001",Block Group 1,G5030,S,"3741390","1420107","+37.7996526","-122.3170191",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","410500","06001410500",0.536595149155274,0.089434752039491,17.000000000000000,Oakland,CA
"06","001","981900","1","060019819001",Block Group 1,G5030,S,"3741390","1420107","+37.7996526","-122.3170191",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","402200","06001402200",0.903152154693318,0.148180444420140,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",B9,B,"17","6768","1",,,0.134744932502000,"2019","36084","06","001","400400","06001400400",0.395629858670103,0.797732972535791,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",C10,C,"17","6767","1",,,0.526523345224000,"2019","36084","06","001","400400","06001400400",0.000417026478532,0.000215192396546,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",D5,D,"17","6765","1",,,0.081527866710800,"2019","36084","06","001","400400","06001400400",0.135506191889697,0.451579257644796,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",C9,C,"17","6764","1",,,0.468681992744000,"2019","36084","06","001","400200","06001400200",0.002451124888653,0.001201658174867,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",D5,D,"17","6765","1",,,0.081527866710800,"2019","36084","06","001","400500","06001400500",0.196907467996406,0.548420746859405,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",C10,C,"17","6767","1",,,0.526523345224000,"2019","36084","06","001","400200","06001400200",0.204891190451367,0.089412744817933,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",C9,C,"17","6764","1",,,0.468681992744000,"2019","36084","06","001","400400","06001400400",0.410772554400709,0.238124496215893,17.000000000000000,Oakland,CA
"06","001","400400","2","060014004002",Block Group 2,G5030,S,"247682","0","+37.8448409","-122.2590489",C9,C,"17","6764","1",,,0.468681992744000,"2019","36084","06","001","400600","06001400600",0.567725543339882,0.139305124148331,17.000000000000000,Oakland,CA
"06","001","426100","5","060014261005",Block Group 5,G5030,S,"462698","0","+37.8249133","-122.2273678",A7,A,"17","6692","1",,,0.596799042768000,"2019","36084","06","001","426200","06001426200",0.144449526979245,0.126514836978178,17.000000000000000,Oakland,CA
"06","001","426100","5","060014261005",Block Group 5,G5030,S,"462698","0","+37.8249133","-122.2273678",A8,A,"17","6702","1",,,0.463431588219000,"2019","36084","06","001","426100","06001426100",0.394301281340177,0.982613132134557,17.000000000000000,Oakland,CA
"06","001","426100","5","060014261005",Block Group 5,G5030,S,"462698","0","+37.8249133","-122.2273678",A7,A,"17","6692","1",,,0.596799042768000,"2019","36084","06","001","426100","06001426100",0.451064260909967,0.872871489561461,17.000000000000000,Oakland,CA
"06","001","426100","5","060014261005",Block Group 5,G5030,S,"462698","0","+37.8249133","-122.2273678",B15,B,"17","6697","1",,,0.362587113542000,"2019","36084","06","001","426100","06001426100",0.091163721927428,0.290368626917428,17.000000000000000,Oakland,CA
"06","001","402200","3","060014022003",Block Group 3,G5030,S,"427711","0","+37.8043285","-122.2979451",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","401700","06001401700",0.119849892888869,0.329248067160561,17.000000000000000,Oakland,CA
"06","001","402200","3","060014022003",Block Group 3,G5030,S,"427711","0","+37.8043285","-122.2979451",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","410500","06001410500",0.536595149155274,0.089434752039491,17.000000000000000,Oakland,CA
"06","001","402200","3","060014022003",Block Group 3,G5030,S,"427711","0","+37.8043285","-122.2979451",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","402200","06001402200",0.903152154693318,0.148180444420140,17.000000000000000,Oakland,CA
"06","001","402200","3","060014022003",Block Group 3,G5030,S,"427711","0","+37.8043285","-122.2979451",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","401800","06001401800",1.000000000000000,0.068757108433088,17.000000000000000,Oakland,CA
"06","001","400500","3","060014005003",Block Group 3,G5030,S,"91794","0","+37.8501416","-122.2673478",C7,C,"17","6676","1",,,0.508972393553000,"2019","36084","06","001","400500","06001400500",0.008452788131376,0.003771060702417,17.000000000000000,Oakland,CA
"06","001","400500","3","060014005003",Block Group 3,G5030,S,"91794","0","+37.8501416","-122.2673478",C9,C,"17","6764","1",,,0.468681992744000,"2019","36084","06","001","400500","06001400500",0.506464905467037,0.245374177062245,17.000000000000000,Oakland,CA
"06","001","400500","3","060014005003",Block Group 3,G5030,S,"91794","0","+37.8501416","-122.2673478",C7,C,"17","6676","1",,,0.508972393553000,"2019","36084","06","001","423901","06001423901",0.731516317238126,0.219210296707884,17.000000000000000,Oakland,CA
"06","001","400500","3","060014005003",Block Group 3,G5030,S,"91794","0","+37.8501416","-122.2673478",C9,C,"17","6764","1",,,0.468681992744000,"2019","36084","06","001","423901","06001423901",0.034125309224419,0.011105279324436,17.000000000000000,Oakland,CA
"06","001","404101","1","060014041011",Block Group 1,G5030,S,"308717","0","+37.8301496","-122.2474298",B14,B,"17","6701","1",,,0.253936108802000,"2019","36084","06","001","426200","06001426200",0.317095704780971,0.652708627183542,17.000000000000000,Oakland,CA
"06","001","404101","1","060014041011",Block Group 1,G5030,S,"308717","0","+37.8301496","-122.2474298",B14,B,"17","6701","1",,,0.253936108802000,"2019","36084","06","001","404101","06001404101",0.010383179564225,0.009056542567480,17.000000000000000,Oakland,CA
"06","001","404101","1","060014041011",Block Group 1,G5030,S,"308717","0","+37.8301496","-122.2474298",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","404200","06001404200",0.028338374645053,0.082587723465225,17.000000000000000,Oakland,CA
"06","001","404101","1","060014041011",Block Group 1,G5030,S,"308717","0","+37.8301496","-122.2474298",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","404101","06001404101",0.780368575614814,0.478087716388913,17.000000000000000,Oakland,CA
"06","001","404101","1","060014041011",Block Group 1,G5030,S,"308717","0","+37.8301496","-122.2474298",B14,B,"17","6701","1",,,0.253936108802000,"2019","36084","06","001","404102","06001404102",0.000843690353112,0.000295265895414,17.000000000000000,Oakland,CA
"06","001","404101","1","060014041011",Block Group 1,G5030,S,"308717","0","+37.8301496","-122.2474298",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","404102","06001404102",0.714480681263354,0.175629084977964,17.000000000000000,Oakland,CA
"06","001","405301","1","060014053011",Block Group 1,G5030,S,"151422","0","+37.8025839","-122.2506998",C17,C,"17","6711","1",,,0.179999770229000,"2019","36084","06","001","405200","06001405200",0.095429224129877,0.174849787234375,17.000000000000000,Oakland,CA
"06","001","405301","1","060014053011",Block Group 1,G5030,S,"151422","0","+37.8025839","-122.2506998",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","405301","06001405301",0.398439994962542,0.127670656729148,17.000000000000000,Oakland,CA
"06","001","405301","1","060014053011",Block Group 1,G5030,S,"151422","0","+37.8025839","-122.2506998",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403400","06001403400",0.029993265333491,0.053282037885300,17.000000000000000,Oakland,CA
"06","001","405301","1","060014053011",Block Group 1,G5030,S,"151422","0","+37.8025839","-122.2506998",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","405200","06001405200",0.200889471810700,0.241420675186581,17.000000000000000,Oakland,CA
"06","001","405301","1","060014053011",Block Group 1,G5030,S,"151422","0","+37.8025839","-122.2506998",C17,C,"17","6711","1",,,0.179999770229000,"2019","36084","06","001","405301","06001405301",0.599770652899556,0.293008224023439,17.000000000000000,Oakland,CA
"06","001","405302","1","060014053021",Block Group 1,G5030,S,"111933","0","+37.7990812","-122.2555434",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","405302","06001405302",0.117634989726029,0.033488650982458,17.000000000000000,Oakland,CA
"06","001","405302","1","060014053021",Block Group 1,G5030,S,"111933","0","+37.7990812","-122.2555434",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","406000","06001406000",0.408990044865766,0.612824540349134,17.000000000000000,Oakland,CA
"06","001","405302","1","060014053021",Block Group 1,G5030,S,"111933","0","+37.7990812","-122.2555434",C17,C,"17","6711","1",,,0.179999770229000,"2019","36084","06","001","405302","06001405302",0.073357180014588,0.031839789971487,17.000000000000000,Oakland,CA
"06","001","405302","1","060014053021",Block Group 1,G5030,S,"111933","0","+37.7990812","-122.2555434",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","405301","06001405301",0.398439994962542,0.127670656729148,17.000000000000000,Oakland,CA
"06","001","405302","1","060014053021",Block Group 1,G5030,S,"111933","0","+37.7990812","-122.2555434",C17,C,"17","6711","1",,,0.179999770229000,"2019","36084","06","001","405301","06001405301",0.599770652899556,0.293008224023439,17.000000000000000,Oakland,CA
"06","001","405302","1","060014053021",Block Group 1,G5030,S,"111933","0","+37.7990812","-122.2555434",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","403300","06001403300",0.574623116330384,0.328506583111971,17.000000000000000,Oakland,CA
"06","001","405302","1","060014053021",Block Group 1,G5030,S,"111933","0","+37.7990812","-122.2555434",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405302","06001405302",0.431234309594675,0.117402834289089,17.000000000000000,Oakland,CA
"06","001","409500","2","060014095002",Block Group 2,G5030,S,"197507","0","+37.7528869","-122.1801347",D18,D,"17","6751","1",,,2.577251588150000,"2019","36084","06","001","408900","06001408900",0.943607384740298,0.113430626334560,17.000000000000000,Oakland,CA
"06","001","409500","2","060014095002",Block Group 2,G5030,S,"197507","0","+37.7528869","-122.1801347",D18,D,"17","6751","1",,,2.577251588150000,"2019","36084","06","001","409500","06001409500",0.960275499845859,0.120354873735398,17.000000000000000,Oakland,CA
"06","001","404101","2","060014041012",Block Group 2,G5030,S,"265024","0","+37.8300283","-122.2526160",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","404200","06001404200",0.028338374645053,0.082587723465225,17.000000000000000,Oakland,CA
"06","001","404101","2","060014041012",Block Group 2,G5030,S,"265024","0","+37.8300283","-122.2526160",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","404101","06001404101",0.780368575614814,0.478087716388913,17.000000000000000,Oakland,CA
"06","001","405901","2","060014059012",Block Group 2,G5030,S,"186701","0","+37.7895046","-122.2342697",D10,D,"17","6719","1",,,0.357904638819000,"2019","36084","06","001","405800","06001405800",0.301994098945780,0.169099373619784,17.000000000000000,Oakland,CA
"06","001","405901","2","060014059012",Block Group 2,G5030,S,"186701","0","+37.7895046","-122.2342697",D10,D,"17","6719","1",,,0.357904638819000,"2019","36084","06","001","405902","06001405902",0.423424244897129,0.222580233312979,17.000000000000000,Oakland,CA
"06","001","405901","2","060014059012",Block Group 2,G5030,S,"186701","0","+37.7895046","-122.2342697",D10,D,"17","6719","1",,,0.357904638819000,"2019","36084","06","001","406201","06001406201",0.261341624202810,0.115048597969643,17.000000000000000,Oakland,CA
"06","001","405901","2","060014059012",Block Group 2,G5030,S,"186701","0","+37.7895046","-122.2342697",D10,D,"17","6719","1",,,0.357904638819000,"2019","36084","06","001","405901","06001405901",0.930928697650842,0.454515696523756,17.000000000000000,Oakland,CA
"06","001","405902","2","060014059022",Block Group 2,G5030,S,"287392","0","+37.7897928","-122.2423201",D10,D,"17","6719","1",,,0.357904638819000,"2019","36084","06","001","405902","06001405902",0.423424244897129,0.222580233312979,17.000000000000000,Oakland,CA
"06","001","405902","2","060014059022",Block Group 2,G5030,S,"287392","0","+37.7897928","-122.2423201",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405402","06001405402",0.799567721900005,0.306992320372497,17.000000000000000,Oakland,CA
"06","001","405902","2","060014059022",Block Group 2,G5030,S,"287392","0","+37.7897928","-122.2423201",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405902","06001405902",0.000791334877768,0.000518805133011,17.000000000000000,Oakland,CA
"06","001","405902","2","060014059022",Block Group 2,G5030,S,"287392","0","+37.7897928","-122.2423201",C19,C,"17","6718","1",,,0.801882008020000,"2019","36084","06","001","405402","06001405402",0.001535670041591,0.000211005581194,17.000000000000000,Oakland,CA
"06","001","405902","2","060014059022",Block Group 2,G5030,S,"287392","0","+37.7897928","-122.2423201",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","405902","06001405902",0.000563895525966,0.000153583661292,17.000000000000000,Oakland,CA
"06","001","405902","2","060014059022",Block Group 2,G5030,S,"287392","0","+37.7897928","-122.2423201",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","405402","06001405402",0.001519998653023,0.000242447590222,17.000000000000000,Oakland,CA
"06","001","405902","2","060014059022",Block Group 2,G5030,S,"287392","0","+37.7897928","-122.2423201",C19,C,"17","6718","1",,,0.801882008020000,"2019","36084","06","001","405902","06001405902",0.385577095732509,0.090464660459122,17.000000000000000,Oakland,CA
"06","001","405402","1","060014054021",Block Group 1,G5030,S,"191089","0","+37.7926845","-122.2470105",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405402","06001405402",0.799567721900005,0.306992320372497,17.000000000000000,Oakland,CA
"06","001","405402","1","060014054021",Block Group 1,G5030,S,"191089","0","+37.7926845","-122.2470105",C19,C,"17","6718","1",,,0.801882008020000,"2019","36084","06","001","405402","06001405402",0.001535670041591,0.000211005581194,17.000000000000000,Oakland,CA
"06","001","405402","1","060014054021",Block Group 1,G5030,S,"191089","0","+37.7926845","-122.2470105",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","405402","06001405402",0.001519998653023,0.000242447590222,17.000000000000000,Oakland,CA
"06","001","405402","1","060014054021",Block Group 1,G5030,S,"191089","0","+37.7926845","-122.2470105",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405401","06001405401",0.775086260872778,0.327379608956143,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","401700","06001401700",0.119849892888869,0.329248067160561,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","401600","06001401600",0.940569273690506,0.137716022873795,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D9,D,"17","6677","1",,,0.517818404044000,"2019","36084","06","001","410500","06001410500",0.352403226175698,0.190254543562106,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","402400","06001402400",0.133592625572311,0.010365696156659,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D9,D,"17","6677","1",,,0.517818404044000,"2019","36084","06","001","402500","06001402500",0.794535674296695,0.216506076738201,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","402500","06001402500",0.088914380833187,0.007479853651442,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","410500","06001410500",0.536595149155274,0.089434752039491,17.000000000000000,Oakland,CA
"06","001","410500","1","060014105001",Block Group 1,G5030,S,"724478","0","+37.8100159","-122.2889571",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","402200","06001402200",0.903152154693318,0.148180444420140,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","401700","06001401700",0.119849892888869,0.329248067160561,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D6,D,"17","6674","1",,,0.613439857228000,"2019","36084","06","001","400900","06001400900",0.015434977383761,0.004130364428393,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D6,D,"17","6674","1",,,0.613439857228000,"2019","36084","06","001","425104","06001425104",0.546393964983463,0.370014981426614,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","401500","06001401500",0.853304505688891,0.091738945017957,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D6,D,"17","6674","1",,,0.613439857228000,"2019","36084","06","001","401700","06001401700",0.000360117030186,0.002705019076343,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",C8,C,"17","6678","1",,,0.095343001768000,"2019","36084","06","001","401000","06001401000",0.015193023775380,0.071008360693999,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D7,D,"17","6679","1",,,1.001768437760000,"2019","36084","06","001","425104","06001425104",0.006011706322105,0.002492962908861,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","425104","06001425104",0.004193008863502,0.001038479927776,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D6,D,"17","6674","1",,,0.613439857228000,"2019","36084","06","001","425102","06001425102",0.189569958109084,0.086812927520031,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D6,D,"17","6674","1",,,0.613439857228000,"2019","36084","06","001","425103","06001425103",0.963824377032483,0.535019524502458,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D7,D,"17","6679","1",,,1.001768437760000,"2019","36084","06","001","401000","06001401000",0.719236937345893,0.319932771942857,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",D7,D,"17","6679","1",,,1.001768437760000,"2019","36084","06","001","400900","06001400900",0.777652461861424,0.127430260589039,17.000000000000000,Oakland,CA
"06","001","425104","2","060014251042",Block Group 2,G5030,S,"838658","0","+37.8321069","-122.2846825",C8,C,"17","6678","1",,,0.095343001768000,"2019","36084","06","001","425104","06001425104",0.193641057366606,0.843711617271842,17.000000000000000,Oakland,CA
"06","001","433104","1","060014331041",Block Group 1,G5030,S,"578341","0","+37.7124595","-122.1478186",D19,D,"17","6741","1",,,0.286234731711000,"2019","36084","06","001","433104","06001433104",0.042415699660956,0.060272273664541,17.000000000000000,Oakland,CA
"06","001","433104","1","060014331041",Block Group 1,G5030,S,"578341","0","+37.7124595","-122.1478186",D19,D,"17","6741","1",,,0.286234731711000,"2019","36084","06","001","432600","06001432600",0.410410597860846,0.926423403843044,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",C38,C,"17","6753","1",,,0.534393420156000,"2019","36084","06","001","428500","06001428500",0.019315315426965,0.014063131586949,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",B43,B,"17","6756","1",,,0.090317276507700,"2019","36084","06","001","428600","06001428600",0.000074599476841,0.000631253696152,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",B43,B,"17","6756","1",,,0.090317276507700,"2019","36084","06","001","428500","06001428500",0.066214152440853,0.285247159946333,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",B43,B,"17","6756","1",,,0.090317276507700,"2019","36084","06","001","427800","06001427800",0.142838049281142,0.507518896613201,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",C38,C,"17","6753","1",,,0.534393420156000,"2019","36084","06","001","428400","06001428400",0.164309096248268,0.234882875076696,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",B43,B,"17","6756","1",,,0.090317276507700,"2019","36084","06","001","427900","06001427900",0.058564671549848,0.206602385127034,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",C39,C,"17","6755","1",,,0.213630215868000,"2019","36084","06","001","428400","06001428400",0.014280416860986,0.051065672460732,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",C39,C,"17","6755","1",,,0.213630215868000,"2019","36084","06","001","427900","06001427900",0.498396668898931,0.743332127341030,17.000000000000000,Oakland,CA
"06","001","428500","2","060014285002",Block Group 2,G5030,S,"247221","50415","+37.7627838","-122.2578959",C39,C,"17","6755","1",,,0.213630215868000,"2019","36084","06","001","428500","06001428500",0.051811105626231,0.094362951971318,17.000000000000000,Oakland,CA
"06","001","982000","1","060019820001",Block Group 1,G5030,S,"1269350","269273","+37.7960280","-122.2953295",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","402500","06001402500",0.088914380833187,0.007479853651442,17.000000000000000,Oakland,CA
"06","001","982000","1","060019820001",Block Group 1,G5030,S,"1269350","269273","+37.7960280","-122.2953295",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","402600","06001402600",0.005968626416362,0.000437906859787,17.000000000000000,Oakland,CA
"06","001","982000","1","060019820001",Block Group 1,G5030,S,"1269350","269273","+37.7960280","-122.2953295",D8,D,"17","6680","1",,,1.677309004520000,"2019","36084","06","001","410500","06001410500",0.536595149155274,0.089434752039491,17.000000000000000,Oakland,CA
"06","001","983200","1","060019832001",Block Group 1,G5030,S,"494544","146462","+37.7959455","-122.2772680",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","983200","06001983200",0.073714627030980,0.027093686322936,17.000000000000000,Oakland,CA
"06","001","983200","1","060019832001",Block Group 1,G5030,S,"494544","146462","+37.7959455","-122.2772680",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","403000","06001403000",0.119929830840482,0.023682758842300,17.000000000000000,Oakland,CA
"06","001","983200","1","060019832001",Block Group 1,G5030,S,"494544","146462","+37.7959455","-122.2772680",D11,D,"17","6750","1",,,0.690767396650000,"2019","36084","06","001","403300","06001403300",0.574623116330384,0.328506583111971,17.000000000000000,Oakland,CA
"06","001","404300","2","060014043002",Block Group 2,G5030,S,"343632","0","+37.8447079","-122.2411377",B11,B,"17","6687","1",,,0.340142126915000,"2019","36084","06","001","404300","06001404300",0.302735706186078,0.637812600340231,17.000000000000000,Oakland,CA
"06","001","404300","2","060014043002",Block Group 2,G5030,S,"343632","0","+37.8447079","-122.2411377",A5,A,"17","6684","1",,,0.192776402276000,"2019","36084","06","001","404300","06001404300",0.269007259430600,1.000000000000200,17.000000000000000,Oakland,CA
"06","001","404300","2","060014043002",Block Group 2,G5030,S,"343632","0","+37.8447079","-122.2411377",C10,C,"17","6767","1",,,0.526523345224000,"2019","36084","06","001","400300","06001400300",0.752921699499439,0.610274014506101,17.000000000000000,Oakland,CA
